6.199999999999999956e-01 5.332179450399999965e+00 4.956999999999999740e-01
6.250000000000000000e-01 5.316305664062499936e+00 4.956999999999999740e-01
6.300000000000000044e-01 5.300419477100000165e+00 4.956999999999999740e-01
6.350000000000000089e-01 5.284518578987499993e+00 4.956999999999999740e-01
6.400000000000000133e-01 5.268600659199999647e+00 4.956999999999999740e-01
6.450000000000000178e-01 5.252663407212500246e+00 4.956999999999999740e-01
6.500000000000000222e-01 5.236704512500000241e+00 4.956999999999999740e-01
6.550000000000000266e-01 5.220721664537499862e+00 4.956999999999999740e-01
6.600000000000000311e-01 5.204712552800000225e+00 4.956999999999999740e-01
6.650000000000000355e-01 5.188674866762499782e+00 4.956999999999999740e-01
6.700000000000000400e-01 5.172606295899998763e+00 4.956999999999999740e-01
6.750000000000000444e-01 5.156504529687500060e+00 4.956999999999999740e-01
6.800000000000000488e-01 5.140367257600000350e+00 4.956999999999999740e-01
6.850000000000000533e-01 5.124192169112498974e+00 4.956999999999999740e-01
6.900000000000000577e-01 5.107976953699998823e+00 4.956999999999999740e-01
6.950000000000000622e-01 5.091719300837499240e+00 4.956999999999999740e-01
7.000000000000000666e-01 5.075416899999999565e+00 4.956999999999999740e-01
7.049999999999999600e-01 5.059067440662500914e+00 4.956999999999999740e-01
7.099999999999999645e-01 5.042668612299999964e+00 4.956999999999999740e-01
7.149999999999999689e-01 5.026218104387499608e+00 4.956999999999999740e-01
7.199999999999999734e-01 5.009713606400000074e+00 4.956999999999999740e-01
7.249999999999999778e-01 4.993152807812499816e+00 4.956999999999999740e-01
7.299999999999999822e-01 4.976533398100000838e+00 4.956999999999999740e-01
7.349999999999999867e-01 4.959853066737499816e+00 4.956999999999999740e-01
7.399999999999999911e-01 4.943109503199998755e+00 4.956999999999999740e-01
7.449999999999999956e-01 4.926300396962498773e+00 4.956999999999999740e-01
7.500000000000000000e-01 4.909423437500000098e+00 4.956999999999999740e-01
7.550000000000000044e-01 4.892476314287500294e+00 4.956999999999999740e-01
7.600000000000000089e-01 4.875456716799999590e+00 4.956999999999999740e-01
7.650000000000000133e-01 4.858362334512499103e+00 4.956999999999999740e-01
7.700000000000000178e-01 4.841190856899999950e+00 4.956999999999999740e-01
7.750000000000000222e-01 4.823939973437498807e+00 4.956999999999999740e-01
7.800000000000000266e-01 4.806607373599999455e+00 4.956999999999999740e-01
7.850000000000000311e-01 4.789190746862499459e+00 4.956999999999999740e-01
7.900000000000000355e-01 4.771687782699999936e+00 4.956999999999999740e-01
7.950000000000000400e-01 4.754096170587500225e+00 4.956999999999999740e-01
8.000000000000000444e-01 4.736413599999998780e+00 4.956999999999999740e-01
8.050000000000000488e-01 4.718637760412498494e+00 4.956999999999999740e-01
8.100000000000000533e-01 4.700766341299999596e+00 4.956999999999999740e-01
8.150000000000000577e-01 4.682797032137498761e+00 4.956999999999999740e-01
8.200000000000000622e-01 4.664727522400000659e+00 4.956999999999999740e-01
8.250000000000000666e-01 4.646555501562500190e+00 4.956999999999999740e-01
8.300000000000000711e-01 4.628278659099998471e+00 4.956999999999999740e-01
8.349999999999999645e-01 4.609894684487501060e+00 4.956999999999999740e-01
8.399999999999999689e-01 4.591401267200000191e+00 4.956999999999999740e-01
8.449999999999999734e-01 4.572796096712498759e+00 4.956999999999999740e-01
8.499999999999999778e-01 4.554076862499999656e+00 4.956999999999999740e-01
8.549999999999999822e-01 4.535241254037499559e+00 4.956999999999999740e-01
8.599999999999999867e-01 4.516286960799998695e+00 4.956999999999999740e-01
8.649999999999999911e-01 4.497211672262499960e+00 4.956999999999999740e-01
8.699999999999999956e-01 4.478013077900000027e+00 4.956999999999999740e-01
8.750000000000000000e-01 4.458688867187500016e+00 4.956999999999999740e-01
8.800000000000000044e-01 4.439236729599999265e+00 4.956999999999999740e-01
8.850000000000000089e-01 4.419654354612499780e+00 4.956999999999999740e-01
8.900000000000000133e-01 4.399939431700000014e+00 4.956999999999999740e-01
8.950000000000000178e-01 3.991877999999999815e+00 4.956999999999999740e-01
9.000000000000000222e-01 3.984460000000000335e+00 4.956999999999999740e-01
9.050000000000000266e-01 3.977041999999999966e+00 4.956999999999999740e-01
9.100000000000000311e-01 3.942281999999999176e+00 4.956999999999999740e-01
9.150000000000000355e-01 3.902132999999998741e+00 4.956999999999999740e-01
9.200000000000000400e-01 3.861983999999999195e+00 4.956999999999999740e-01
9.250000000000000444e-01 3.821834999999998761e+00 4.956999999999999740e-01
9.300000000000000488e-01 3.781685999999999215e+00 4.956999999999999740e-01
9.350000000000000533e-01 3.741536999999999225e+00 4.956999999999999740e-01
9.400000000000000577e-01 3.532669999999999533e+00 4.956999999999999740e-01
9.450000000000000622e-01 3.513647499999999813e+00 4.956999999999999740e-01
9.500000000000000666e-01 3.494624999999999648e+00 4.956999999999999740e-01
9.550000000000000711e-01 3.475602499999999484e+00 4.956999999999999740e-01
9.599999999999999645e-01 3.456580000000000208e+00 4.956999999999999740e-01
9.649999999999999689e-01 3.437557500000000044e+00 4.956999999999999740e-01
9.699999999999999734e-01 3.362627999999999506e+00 4.956999999999999740e-01
9.749999999999999778e-01 3.366089999999999804e+00 4.956999999999999740e-01
9.799999999999999822e-01 3.369551999999999659e+00 4.956999999999999740e-01
9.849999999999999867e-01 3.373013999999999513e+00 4.956999999999999740e-01
9.899999999999999911e-01 3.376475999999999811e+00 4.956999999999999740e-01
9.949999999999999956e-01 3.379938000000000109e+00 4.956999999999999740e-01
1.000000000000000000e+00 1.020000000000000018e+00 4.956999999999999740e-01
